OrderID,OrderDate,Country,ProductCategory,Model,Gender,Size,SalesChannel,Quantity,UnitPrice,DiscountPercent,Revenue
6518,2024-09-03,USA,Training,Air Zoom TR,Men,10,Online,1,6404,10,5763.6
6519,2025-04-25,India,Basketball,KD 16,Men,9,Online,1,14014,20,11211.2
6520,2024-09-06,USA,Running,React Infinity Run,Men,10,Online,1,6768,5,6429.6
6521,2024-12-31,UK,Running,Air Zoom Pegasus,Women,6,Retail Store,2,13751,5,26126.9
6522,2024-03-09,USA,Basketball,LeBron 21,Men,8,Online,1,10142,15,8620.7
6523,2024-06-05,Germany,Running,Air Zoom Pegasus,Women,11,Retail Store,1,10266,20,8212.8
6524,2025-11-13,Germany,Running,React Infinity Run,Unisex,9,Retail Store,3,5002,5,14255.7
6525,2025-06-13,UK,Basketball,Air Jordan 1,Unisex,11,Online,3,10654,15,27167.7
6526,2024-05-11,UK,Lifestyle,Blazer Mid,Men,7,Retail Store,1,10200,5,9690.0
6527,2024-03-30,UK,Basketball,KD 16,Women,7,Online,1,7702,0,7702.0
6528,2025-06-04,UK,Basketball,Air Jordan 1,Women,11,Retail Store,3,8438,15,21516.9
6529,2024-08-14,UK,Lifestyle,Blazer Mid,Women,10,Online,1,12532,20,10025.6
6530,2024-05-01,USA,Running,Air Zoom Pegasus,Unisex,6,Retail Store,1,10325,20,8260.0
6531,2024-10-08,India,Running,React Infinity Run,Men,11,Online,2,14762,15,25095.4
6532,2025-08-26,Germany,Lifestyle,Blazer Mid,Men,7,Retail Store,3,12329,5,35137.65
6533,2024-03-19,USA,Lifestyle,Air Max 90,Unisex,11,Retail Store,3,6930,0,20790.0
6534,2024-07-12,USA,Running,Air Zoom Alphafly,Women,6,Online,3,5833,20,13999.2
6535,2024-07-10,India,Running,Air Zoom Pegasus,Women,9,Retail Store,2,14042,15,23871.4
6536,2024-10-28,Germany,Running,Air Zoom Pegasus,Men,10,Online,1,6208,5,5897.6
6537,2025-07-19,USA,Lifestyle,Air Force 1,Unisex,6,Online,1,9622,10,8659.8
6538,2024-07-29,Germany,Basketball,KD 16,Men,8,Retail Store,3,11936,10,32227.2
6539,2024-01-23,Germany,Training,Free Metcon,Unisex,11,Online,2,10178,15,17302.6
6540,2025-03-13,Germany,Basketball,Air Jordan 1,Men,11,Retail Store,1,7774,15,6607.9
6541,2024-06-02,Germany,Lifestyle,Blazer Mid,Men,10,Retail Store,1,12514,5,11888.3
6542,2025-04-22,Germany,Lifestyle,Air Force 1,Men,11,Retail Store,3,10896,0,32688.0
6543,2024-05-27,UK,Basketball,KD 16,Unisex,8,Online,1,9461,5,8987.95
6544,2025-07-04,UK,Training,Free Metcon,Women,8,Retail Store,3,14209,20,34101.6
6545,2025-01-11,India,Basketball,KD 16,Men,11,Retail Store,1,6534,20,5227.2
6546,2024-06-16,Germany,Training,Air Zoom TR,Unisex,8,Online,3,4622,0,13866.0
6547,2025-10-09,USA,Basketball,Air Jordan 1,Unisex,8,Online,2,5075,20,8120.0
6548,2025-01-28,Germany,Running,Air Zoom Pegasus,Women,10,Retail Store,1,12495,10,11245.5
6549,2024-06-08,Germany,Basketball,KD 16,Unisex,10,Retail Store,2,7994,0,15988.0
6550,2024-04-04,India,Basketball,KD 16,Women,11,Retail Store,3,6694,0,20082.0
6551,2024-02-25,USA,Training,Air Zoom TR,Men,10,Retail Store,3,9412,20,22588.8
6552,2024-12-04,UK,Basketball,LeBron 21,Men,6,Retail Store,2,9909,5,18827.1
6553,2024-01-26,UK,Lifestyle,Air Force 1,Women,9,Retail Store,3,4912,10,13262.4
6554,2025-03-23,USA,Running,Air Zoom Alphafly,Women,6,Online,3,8902,20,21364.8
6555,2025-03-19,USA,Basketball,KD 16,Men,7,Online,3,7228,15,18431.4
6556,2025-12-28,Germany,Running,Air Zoom Alphafly,Women,7,Online,1,11768,0,11768.0
6557,2024-02-07,Germany,Basketball,KD 16,Unisex,9,Retail Store,2,8033,15,13656.1
6558,2024-03-26,USA,Basketball,KD 16,Unisex,11,Retail Store,3,9541,10,25760.7
6559,2025-07-26,Germany,Lifestyle,Air Force 1,Unisex,6,Retail Store,2,4260,15,7242.0
6560,2025-11-19,India,Lifestyle,Blazer Mid,Women,6,Retail Store,3,12459,15,31770.45
6561,2024-05-22,UK,Running,React Infinity Run,Unisex,7,Retail Store,1,9111,5,8655.45
6562,2025-02-24,USA,Lifestyle,Air Force 1,Men,11,Online,2,7888,5,14987.2
6563,2024-01-10,India,Running,Air Zoom Alphafly,Unisex,9,Online,2,11426,0,22852.0
6564,2025-07-11,Germany,Running,Air Zoom Pegasus,Men,10,Online,2,14881,5,28273.9
6565,2024-05-19,UK,Basketball,Air Jordan 1,Men,11,Online,3,10118,5,28836.3
6566,2024-01-24,Germany,Basketball,Air Jordan 1,Unisex,9,Online,1,6404,5,6083.8
6567,2024-03-06,Germany,Lifestyle,Air Max 90,Unisex,10,Retail Store,2,9659,5,18352.1
6568,2024-11-12,India,Running,Air Zoom Alphafly,Men,8,Online,2,14619,0,29238.0
6569,2024-10-26,Germany,Basketball,LeBron 21,Unisex,8,Retail Store,3,7478,20,17947.2
6570,2025-03-02,India,Basketball,LeBron 21,Men,7,Retail Store,1,10758,0,10758.0
6571,2024-06-18,India,Running,Air Zoom Pegasus,Men,11,Online,2,14788,0,29576.0
6572,2025-02-28,UK,Running,React Infinity Run,Women,9,Online,1,12652,15,10754.2
6573,2025-01-15,India,Training,Metcon 9,Men,10,Retail Store,3,13774,5,39255.9
6574,2024-12-10,UK,Lifestyle,Air Force 1,Women,6,Retail Store,2,8802,10,15843.6
6575,2025-09-09,India,Lifestyle,Air Max 90,Women,7,Online,1,10389,5,9869.55
6576,2024-02-19,Germany,Lifestyle,Air Max 90,Unisex,10,Online,1,14931,15,12691.35
6577,2025-08-01,India,Basketball,LeBron 21,Men,9,Retail Store,1,11136,0,11136.0
6578,2025-05-11,India,Lifestyle,Air Max 90,Unisex,6,Retail Store,1,7960,10,7164.0
6579,2024-03-20,India,Training,Free Metcon,Women,8,Retail Store,1,7086,5,6731.7
6580,2025-02-26,India,Basketball,Air Jordan 1,Women,6,Online,2,7967,5,15137.3
6581,2024-12-16,India,Training,Air Zoom TR,Men,6,Retail Store,3,6332,20,15196.8
6582,2025-10-20,UK,Basketball,Air Jordan 1,Unisex,7,Retail Store,3,4685,0,14055.0
6583,2024-03-16,UK,Lifestyle,Air Max 90,Unisex,9,Online,1,11320,10,10188.0
6584,2024-08-28,India,Training,Air Zoom TR,Men,7,Retail Store,2,11075,5,21042.5
6585,2024-03-24,Germany,Basketball,KD 16,Women,7,Retail Store,3,12112,20,29068.8
6586,2024-10-14,UK,Running,React Infinity Run,Men,10,Online,1,14292,5,13577.4
6587,2024-01-23,UK,Training,Air Zoom TR,Unisex,10,Retail Store,1,9586,15,8148.1
6588,2024-05-21,Germany,Basketball,KD 16,Women,11,Retail Store,1,9914,5,9418.3
6589,2024-01-17,USA,Running,Air Zoom Pegasus,Unisex,9,Online,2,14817,15,25188.9
6590,2025-06-24,USA,Training,Metcon 9,Unisex,7,Retail Store,1,8109,5,7703.55
6591,2024-07-20,India,Running,Air Zoom Alphafly,Men,9,Online,3,12478,15,31818.9
6592,2025-07-01,UK,Running,React Infinity Run,Women,9,Online,3,10455,20,25092.0
6593,2025-04-11,Germany,Running,React Infinity Run,Women,11,Retail Store,1,6773,10,6095.7
6594,2025-01-11,UK,Lifestyle,Air Max 90,Unisex,8,Online,2,14993,0,29986.0
6595,2025-01-12,UK,Training,Air Zoom TR,Unisex,6,Retail Store,1,5903,15,5017.55
6596,2025-01-25,USA,Training,Metcon 9,Men,9,Retail Store,2,14077,0,28154.0
6597,2024-08-15,India,Lifestyle,Air Max 90,Women,11,Online,1,13314,15,11316.9
6598,2025-06-07,USA,Running,Air Zoom Alphafly,Men,8,Online,2,10318,15,17540.6
6599,2024-07-30,UK,Basketball,LeBron 21,Men,6,Online,1,14174,0,14174.0
6600,2025-12-21,UK,Running,Air Zoom Pegasus,Women,9,Online,1,7724,15,6565.4
6601,2025-04-23,UK,Lifestyle,Blazer Mid,Men,10,Online,3,10599,20,25437.6
6602,2024-03-26,Germany,Running,Air Zoom Alphafly,Men,7,Online,2,8509,15,14465.3
6603,2024-12-05,Germany,Running,Air Zoom Alphafly,Men,9,Online,2,9400,0,18800.0
6604,2024-06-03,India,Lifestyle,Air Max 90,Women,9,Retail Store,1,13369,0,13369.0
6605,2025-09-08,USA,Training,Air Zoom TR,Unisex,7,Online,3,10872,15,27723.6
6606,2025-01-24,UK,Basketball,KD 16,Unisex,10,Retail Store,1,11118,20,8894.4
6607,2025-12-27,India,Basketball,KD 16,Women,8,Retail Store,1,9103,0,9103.0
6608,2024-03-02,USA,Running,Air Zoom Alphafly,Women,8,Online,1,9317,15,7919.45
6609,2025-02-17,USA,Training,Air Zoom TR,Women,9,Online,1,5294,5,5029.3
6610,2025-10-25,UK,Lifestyle,Air Max 90,Unisex,7,Retail Store,1,6819,10,6137.1
6611,2024-04-05,Germany,Basketball,LeBron 21,Women,11,Online,2,11564,5,21971.6
6612,2025-07-16,UK,Training,Air Zoom TR,Men,9,Online,3,9514,5,27114.9
6613,2024-06-05,India,Basketball,KD 16,Women,6,Retail Store,1,9379,0,9379.0
6614,2025-08-31,USA,Basketball,KD 16,Women,8,Online,1,9547,15,8114.95
6615,2024-07-13,Germany,Training,Free Metcon,Unisex,8,Retail Store,1,5415,20,4332.0
6616,2025-12-27,UK,Lifestyle,Air Force 1,Women,7,Online,3,6449,0,19347.0
6617,2025-01-24,UK,Training,Metcon 9,Women,7,Retail Store,2,7496,20,11993.6
6618,2025-12-14,USA,Basketball,Air Jordan 1,Men,6,Retail Store,2,8732,10,15717.6
6619,2025-03-18,USA,Lifestyle,Air Force 1,Men,7,Retail Store,1,7294,20,5835.2
6620,2025-03-07,India,Basketball,Air Jordan 1,Men,8,Online,1,14690,20,11752.0
6621,2024-07-11,India,Lifestyle,Air Force 1,Women,9,Online,1,13752,20,11001.6
6622,2024-02-03,India,Basketball,KD 16,Women,9,Online,1,7688,20,6150.4
6623,2025-03-07,India,Training,Free Metcon,Unisex,10,Retail Store,1,4315,10,3883.5
6624,2024-11-05,India,Lifestyle,Air Max 90,Men,7,Retail Store,1,14594,15,12404.9
6625,2025-03-22,India,Training,Free Metcon,Men,10,Online,1,8757,0,8757.0
6626,2024-04-28,Germany,Basketball,Air Jordan 1,Unisex,7,Retail Store,3,13411,20,32186.4
6627,2025-05-08,USA,Lifestyle,Air Force 1,Unisex,9,Retail Store,3,5067,15,12920.85
6628,2025-11-23,UK,Training,Air Zoom TR,Men,10,Retail Store,1,13977,20,11181.6
6629,2024-03-21,UK,Lifestyle,Air Force 1,Unisex,9,Online,2,13700,0,27400.0
6630,2024-09-05,USA,Lifestyle,Air Max 90,Women,11,Online,1,8003,5,7602.85
6631,2025-09-29,Germany,Training,Free Metcon,Men,8,Retail Store,2,7714,15,13113.8
6632,2025-11-09,Germany,Lifestyle,Air Max 90,Men,11,Retail Store,1,9032,0,9032.0
6633,2024-07-14,Germany,Lifestyle,Blazer Mid,Women,7,Online,3,6948,0,20844.0
6634,2025-11-28,India,Basketball,KD 16,Unisex,9,Retail Store,2,14577,0,29154.0
6635,2025-01-11,Germany,Running,Air Zoom Pegasus,Unisex,11,Online,1,14960,20,11968.0
6636,2025-11-13,USA,Basketball,KD 16,Women,9,Retail Store,1,13364,20,10691.2
6637,2024-10-26,Germany,Training,Free Metcon,Women,11,Online,3,14710,10,39717.0
6638,2024-09-20,India,Running,Air Zoom Pegasus,Men,7,Retail Store,2,6256,0,12512.0
6639,2024-11-26,Germany,Lifestyle,Air Force 1,Unisex,6,Retail Store,1,13327,15,11327.95
6640,2025-04-27,UK,Lifestyle,Blazer Mid,Women,10,Online,2,8861,0,17722.0
6641,2024-01-15,UK,Running,React Infinity Run,Men,8,Online,3,9955,5,28371.75
6642,2025-03-27,UK,Lifestyle,Air Force 1,Unisex,9,Online,2,13344,0,26688.0
6643,2024-06-16,USA,Lifestyle,Air Force 1,Women,11,Retail Store,3,12820,15,32691.0
6644,2025-06-09,India,Basketball,KD 16,Unisex,9,Retail Store,2,13916,20,22265.6
6645,2024-05-21,USA,Lifestyle,Blazer Mid,Unisex,9,Retail Store,1,5128,5,4871.6
6646,2024-01-13,Germany,Running,Air Zoom Alphafly,Women,9,Online,1,11574,20,9259.2
6647,2024-07-22,India,Lifestyle,Blazer Mid,Unisex,9,Retail Store,2,9477,10,17058.6
6648,2024-11-05,India,Lifestyle,Air Max 90,Unisex,11,Online,1,5226,15,4442.1
6649,2024-08-12,Germany,Training,Metcon 9,Unisex,9,Online,1,11261,15,9571.85
6650,2024-01-26,UK,Running,Air Zoom Alphafly,Men,8,Retail Store,3,11529,0,34587.0
6651,2024-01-13,India,Lifestyle,Air Force 1,Women,8,Online,3,11058,0,33174.0
6652,2024-11-02,Germany,Training,Free Metcon,Women,7,Online,3,12830,15,32716.5
6653,2024-03-22,Germany,Running,React Infinity Run,Women,6,Online,1,5429,5,5157.55
6654,2025-02-25,UK,Training,Air Zoom TR,Men,11,Retail Store,2,6962,10,12531.6
6655,2024-05-02,India,Lifestyle,Blazer Mid,Men,7,Retail Store,1,7228,15,6143.8
6656,2024-04-21,Germany,Basketball,KD 16,Unisex,7,Retail Store,2,12320,0,24640.0
6657,2025-12-19,USA,Training,Free Metcon,Women,11,Online,3,13108,5,37357.8
6658,2025-09-07,India,Training,Metcon 9,Women,7,Retail Store,2,9155,10,16479.0
6659,2025-09-26,India,Training,Free Metcon,Unisex,9,Online,3,8688,5,24760.8
6660,2025-01-27,USA,Basketball,KD 16,Men,9,Retail Store,3,9658,5,27525.3
6661,2025-01-30,India,Training,Metcon 9,Men,6,Retail Store,1,6212,15,5280.2
6662,2025-04-04,Germany,Lifestyle,Blazer Mid,Women,10,Retail Store,3,13819,5,39384.15
6663,2024-09-17,UK,Training,Air Zoom TR,Unisex,9,Retail Store,2,7032,20,11251.2
6664,2025-07-07,UK,Lifestyle,Blazer Mid,Unisex,7,Retail Store,2,13452,10,24213.6
6665,2025-12-22,India,Running,Air Zoom Pegasus,Men,9,Retail Store,3,6336,15,16156.8
6666,2024-06-09,USA,Basketball,LeBron 21,Unisex,9,Retail Store,1,11859,15,10080.15
6667,2025-10-12,India,Running,Air Zoom Pegasus,Women,6,Online,1,10786,5,10246.7
6668,2025-10-06,USA,Basketball,KD 16,Unisex,6,Retail Store,2,7709,10,13876.2
6669,2024-10-14,India,Training,Air Zoom TR,Unisex,8,Retail Store,3,8475,15,21611.25
6670,2024-03-22,India,Training,Free Metcon,Women,7,Online,2,10995,15,18691.5
6671,2024-01-22,USA,Lifestyle,Blazer Mid,Unisex,9,Online,3,14088,20,33811.2
6672,2024-08-25,Germany,Lifestyle,Air Force 1,Unisex,10,Online,1,13707,15,11650.95
6673,2024-11-02,UK,Training,Air Zoom TR,Men,11,Retail Store,2,12684,10,22831.2
6674,2025-01-19,UK,Training,Metcon 9,Unisex,10,Online,1,7036,20,5628.8
6675,2024-04-12,UK,Running,Air Zoom Pegasus,Unisex,8,Retail Store,3,8189,20,19653.6
6676,2024-05-06,India,Lifestyle,Air Force 1,Women,6,Retail Store,2,7343,10,13217.4
6677,2025-07-27,UK,Training,Air Zoom TR,Men,10,Online,1,13727,15,11667.95
6678,2024-06-22,Germany,Running,Air Zoom Pegasus,Unisex,8,Retail Store,3,9171,5,26137.35
6679,2024-05-11,India,Running,Air Zoom Pegasus,Men,11,Online,2,10380,20,16608.0
6680,2025-01-11,Germany,Training,Air Zoom TR,Unisex,10,Retail Store,3,5067,5,14440.95
6681,2025-07-21,UK,Running,Air Zoom Pegasus,Unisex,7,Online,2,9032,20,14451.2
6682,2025-02-14,India,Lifestyle,Blazer Mid,Men,11,Online,3,7639,5,21771.15
6683,2025-09-16,USA,Training,Free Metcon,Men,9,Retail Store,2,12292,15,20896.4
6684,2025-04-19,UK,Training,Free Metcon,Men,11,Online,1,6816,15,5793.6
6685,2024-11-21,Germany,Running,React Infinity Run,Unisex,7,Online,3,4407,20,10576.8
6686,2024-01-15,Germany,Running,Air Zoom Alphafly,Men,6,Online,2,5739,20,9182.4
6687,2025-09-21,Germany,Lifestyle,Air Max 90,Women,10,Retail Store,3,12700,10,34290.0
6688,2025-01-21,UK,Running,React Infinity Run,Unisex,7,Online,2,7683,0,15366.0
6689,2025-11-25,Germany,Running,Air Zoom Pegasus,Women,6,Online,1,7726,15,6567.1
6690,2025-11-30,USA,Training,Metcon 9,Men,11,Online,1,13098,15,11133.3
6691,2024-03-29,USA,Basketball,Air Jordan 1,Men,11,Online,3,8906,10,24046.2
6692,2024-10-26,India,Lifestyle,Blazer Mid,Women,6,Online,1,9355,20,7484.0
6693,2024-12-21,India,Running,Air Zoom Pegasus,Men,8,Online,1,9930,10,8937.0
6694,2025-11-19,India,Running,React Infinity Run,Men,11,Online,3,14836,10,40057.2
6695,2024-02-26,India,Basketball,KD 16,Unisex,7,Online,1,4687,5,4452.65
6696,2025-09-15,Germany,Training,Free Metcon,Unisex,7,Retail Store,3,12152,15,30987.6
6697,2025-02-15,Germany,Basketball,KD 16,Women,7,Retail Store,3,14836,20,35606.4
6698,2024-12-28,UK,Basketball,KD 16,Unisex,7,Online,2,12395,5,23550.5
6699,2024-06-18,India,Basketball,LeBron 21,Unisex,9,Online,3,14230,0,42690.0
6700,2024-05-13,Germany,Lifestyle,Air Force 1,Unisex,9,Retail Store,1,11011,20,8808.8
6701,2024-07-07,USA,Training,Air Zoom TR,Women,10,Retail Store,3,8862,10,23927.4
6702,2024-06-10,India,Lifestyle,Blazer Mid,Unisex,7,Retail Store,2,13105,15,22278.5
6703,2024-10-19,USA,Running,Air Zoom Alphafly,Men,11,Online,1,14895,10,13405.5
6704,2024-07-25,USA,Lifestyle,Blazer Mid,Women,8,Retail Store,1,12432,20,9945.6
6705,2024-08-06,UK,Lifestyle,Air Force 1,Women,7,Online,3,14468,20,34723.2
6706,2025-06-02,UK,Lifestyle,Blazer Mid,Men,10,Retail Store,3,4854,0,14562.0
6707,2024-11-21,India,Running,Air Zoom Alphafly,Men,11,Retail Store,3,10363,5,29534.55
6708,2025-10-21,Germany,Training,Free Metcon,Women,10,Online,1,7624,15,6480.4
6709,2025-05-01,USA,Training,Free Metcon,Women,11,Retail Store,3,13252,20,31804.8
6710,2024-12-05,Germany,Training,Metcon 9,Women,9,Retail Store,1,7135,0,7135.0
6711,2025-09-01,India,Training,Free Metcon,Unisex,6,Online,1,7962,10,7165.8
6712,2024-03-13,USA,Running,Air Zoom Pegasus,Unisex,10,Online,2,14721,10,26497.8
6713,2024-04-13,USA,Training,Free Metcon,Men,9,Retail Store,3,8184,15,20869.2
6714,2024-12-03,UK,Lifestyle,Air Force 1,Women,7,Online,3,9168,10,24753.6
6715,2025-12-01,India,Training,Metcon 9,Men,10,Retail Store,1,9290,20,7432.0
6716,2025-05-13,USA,Running,Air Zoom Alphafly,Men,8,Retail Store,1,6052,10,5446.8
6717,2024-07-18,India,Basketball,LeBron 21,Women,11,Retail Store,1,13405,15,11394.25
6718,2024-08-19,UK,Running,Air Zoom Alphafly,Men,6,Retail Store,1,11934,20,9547.2
6719,2024-12-02,India,Running,Air Zoom Alphafly,Women,6,Retail Store,2,12051,0,24102.0
6720,2024-08-04,India,Training,Free Metcon,Women,7,Online,3,8252,15,21042.6
6721,2025-11-03,UK,Running,Air Zoom Alphafly,Women,7,Retail Store,1,6707,5,6371.65
6722,2024-10-28,Germany,Training,Free Metcon,Unisex,6,Retail Store,2,5813,0,11626.0
6723,2025-11-20,India,Basketball,LeBron 21,Men,6,Retail Store,1,12396,10,11156.4
6724,2025-05-22,UK,Lifestyle,Blazer Mid,Unisex,6,Retail Store,2,12496,0,24992.0
6725,2024-06-14,UK,Running,Air Zoom Alphafly,Unisex,11,Online,2,10485,5,19921.5
6726,2024-07-16,USA,Running,Air Zoom Alphafly,Unisex,11,Retail Store,2,9047,20,14475.2
6727,2025-05-15,India,Training,Metcon 9,Unisex,9,Online,1,9337,5,8870.15
6728,2024-12-31,UK,Lifestyle,Air Max 90,Women,10,Online,3,13537,20,32488.8
6729,2024-10-10,USA,Basketball,LeBron 21,Men,6,Online,3,14965,15,38160.75
6730,2025-02-16,USA,Running,Air Zoom Pegasus,Men,8,Online,2,10419,0,20838.0
6731,2024-09-12,USA,Lifestyle,Air Force 1,Men,9,Retail Store,1,11889,0,11889.0
6732,2025-12-23,USA,Basketball,Air Jordan 1,Unisex,9,Retail Store,1,9238,20,7390.4
6733,2024-03-04,India,Lifestyle,Blazer Mid,Unisex,7,Online,2,11570,5,21983.0
6734,2025-05-11,UK,Running,Air Zoom Pegasus,Women,9,Retail Store,1,14697,0,14697.0
6735,2024-01-05,Germany,Basketball,Air Jordan 1,Unisex,11,Retail Store,1,12074,10,10866.6
6736,2025-07-25,Germany,Basketball,LeBron 21,Women,9,Retail Store,3,10630,15,27106.5
6737,2024-08-13,India,Running,Air Zoom Alphafly,Unisex,7,Retail Store,1,8196,15,6966.6
6738,2025-04-12,Germany,Training,Free Metcon,Men,11,Retail Store,3,8716,20,20918.4
6739,2024-09-04,Germany,Lifestyle,Air Force 1,Women,11,Retail Store,3,10608,10,28641.6
6740,2025-03-05,USA,Running,Air Zoom Alphafly,Women,10,Online,3,14473,10,39077.1
6741,2025-05-02,Germany,Running,Air Zoom Pegasus,Men,8,Online,3,9267,15,23630.85
6742,2025-06-06,Germany,Running,Air Zoom Alphafly,Men,8,Online,3,12095,15,30842.25
6743,2024-11-06,Germany,Basketball,LeBron 21,Men,11,Retail Store,2,10069,5,19131.1
6744,2025-11-18,Germany,Basketball,LeBron 21,Women,10,Online,1,4875,10,4387.5
6745,2024-10-12,UK,Lifestyle,Air Force 1,Women,7,Retail Store,2,12734,20,20374.4
6746,2025-03-21,India,Basketball,KD 16,Unisex,8,Retail Store,2,8499,10,15298.2
6747,2025-01-28,India,Lifestyle,Air Max 90,Women,11,Retail Store,2,13620,10,24516.0
6748,2025-10-28,USA,Running,Air Zoom Alphafly,Women,11,Online,3,5458,15,13917.9
6749,2024-11-06,Germany,Training,Air Zoom TR,Women,7,Retail Store,1,6470,15,5499.5
6750,2025-06-14,India,Lifestyle,Air Max 90,Women,9,Online,3,11798,0,35394.0
6751,2024-11-21,Germany,Lifestyle,Air Max 90,Men,10,Retail Store,3,14707,0,44121.0
6752,2025-06-16,India,Running,Air Zoom Alphafly,Women,11,Online,1,10905,5,10359.75
6753,2025-10-24,UK,Running,React Infinity Run,Unisex,11,Online,2,12470,10,22446.0
6754,2025-10-24,India,Lifestyle,Air Max 90,Unisex,8,Online,1,9527,0,9527.0
6755,2024-07-30,UK,Lifestyle,Air Force 1,Women,9,Retail Store,3,12184,5,34724.4
6756,2024-09-24,UK,Training,Free Metcon,Women,8,Retail Store,2,5518,10,9932.4
6757,2024-06-22,Germany,Lifestyle,Air Max 90,Men,9,Online,2,13533,0,27066.0
6758,2025-05-13,India,Running,Air Zoom Pegasus,Unisex,9,Online,3,9477,15,24166.35
6759,2025-03-17,India,Lifestyle,Blazer Mid,Unisex,8,Retail Store,1,5128,15,4358.8
6760,2024-08-30,UK,Training,Free Metcon,Unisex,6,Retail Store,2,5284,10,9511.2
6761,2024-07-15,USA,Training,Free Metcon,Unisex,11,Retail Store,1,6864,0,6864.0
6762,2024-05-12,UK,Basketball,KD 16,Men,10,Retail Store,2,5977,20,9563.2
6763,2024-09-19,Germany,Running,Air Zoom Pegasus,Men,9,Retail Store,3,13472,20,32332.8
6764,2025-12-30,Germany,Training,Air Zoom TR,Unisex,7,Online,2,12828,10,23090.4
6765,2024-10-11,India,Basketball,KD 16,Women,7,Online,3,11999,5,34197.15
6766,2025-02-15,USA,Training,Free Metcon,Men,11,Retail Store,1,6104,15,5188.4
6767,2024-12-14,Germany,Lifestyle,Air Force 1,Men,10,Retail Store,2,4423,15,7519.1
6768,2025-03-14,India,Lifestyle,Blazer Mid,Unisex,11,Retail Store,3,5280,0,15840.0
6769,2025-09-23,India,Running,Air Zoom Alphafly,Women,9,Online,2,14011,15,23818.7
6770,2025-06-04,India,Training,Metcon 9,Men,8,Online,1,4762,15,4047.7
6771,2024-03-14,Germany,Training,Free Metcon,Men,10,Retail Store,3,7014,15,17885.7
6772,2024-04-01,USA,Training,Metcon 9,Unisex,6,Online,2,5497,20,8795.2
6773,2024-01-15,USA,Basketball,Air Jordan 1,Unisex,9,Retail Store,1,14441,15,12274.85
6774,2024-05-20,Germany,Running,Air Zoom Alphafly,Men,8,Retail Store,2,7552,20,12083.2
6775,2024-01-26,USA,Basketball,Air Jordan 1,Men,8,Online,1,14693,15,12489.05
6776,2024-05-17,Germany,Basketball,LeBron 21,Unisex,9,Retail Store,1,8646,15,7349.1
6777,2024-08-26,UK,Training,Air Zoom TR,Women,6,Retail Store,1,11834,20,9467.2
6778,2024-03-11,India,Lifestyle,Blazer Mid,Unisex,8,Online,3,6950,20,16680.0
6779,2024-03-04,India,Running,Air Zoom Alphafly,Unisex,7,Retail Store,3,10063,10,27170.1
6780,2025-08-26,India,Running,React Infinity Run,Unisex,10,Retail Store,1,14123,5,13416.85
6781,2025-01-05,India,Running,React Infinity Run,Women,6,Retail Store,1,5482,5,5207.9
6782,2025-10-12,USA,Basketball,KD 16,Women,6,Online,1,4642,20,3713.6
6783,2025-09-22,Germany,Basketball,LeBron 21,Women,11,Online,2,7918,10,14252.4
6784,2025-08-27,Germany,Basketball,KD 16,Women,10,Online,2,10504,5,19957.6
6785,2024-02-15,UK,Lifestyle,Blazer Mid,Women,11,Online,3,4841,0,14523.0
6786,2024-04-05,UK,Training,Free Metcon,Men,9,Online,2,8587,0,17174.0
6787,2024-03-23,India,Basketball,Air Jordan 1,Women,7,Retail Store,1,6906,0,6906.0
6788,2025-03-27,Germany,Running,React Infinity Run,Women,9,Online,3,14124,0,42372.0
6789,2024-10-26,UK,Lifestyle,Blazer Mid,Men,7,Online,3,6272,20,15052.8
6790,2025-01-16,USA,Lifestyle,Air Force 1,Women,6,Online,3,13161,0,39483.0
6791,2024-11-04,UK,Training,Metcon 9,Men,11,Retail Store,2,10376,15,17639.2
6792,2024-12-19,USA,Running,React Infinity Run,Women,9,Retail Store,3,10665,0,31995.0
6793,2024-10-09,UK,Lifestyle,Air Force 1,Women,6,Online,1,7570,20,6056.0
6794,2024-02-11,USA,Running,React Infinity Run,Men,9,Retail Store,2,5619,20,8990.4
